file_name	cluster_label
complex_005178.pt	46
complex_005179.pt	46
complex_005180.pt	46
complex_005181.pt	46
complex_005182.pt	154
complex_005183.pt	97
complex_005184.pt	16
complex_005185.pt	97
complex_005186.pt	78
complex_005187.pt	146
complex_005188.pt	146
complex_005189.pt	8
complex_005190.pt	136
complex_005191.pt	61
complex_005192.pt	93
complex_005193.pt	61
complex_005194.pt	117
complex_005195.pt	73
complex_005196.pt	51
complex_005197.pt	33
complex_005198.pt	51
complex_005199.pt	11
complex_005200.pt	100
complex_005201.pt	7
complex_005202.pt	137
complex_005203.pt	136
complex_005204.pt	136
complex_005205.pt	136
complex_005206.pt	136
complex_005207.pt	35
complex_005208.pt	35
complex_005209.pt	35
complex_005210.pt	35
complex_005211.pt	154
complex_005212.pt	154
complex_005213.pt	154
complex_005214.pt	154
complex_005215.pt	105
complex_005216.pt	109
complex_005217.pt	115
complex_005218.pt	142
complex_005219.pt	6
complex_005220.pt	115
complex_005221.pt	71
complex_005222.pt	59
complex_005223.pt	59
complex_005224.pt	129
complex_005225.pt	129
complex_005226.pt	50
complex_005227.pt	35
complex_005228.pt	35
complex_005229.pt	96
complex_005230.pt	152
complex_005231.pt	152
complex_005232.pt	152
complex_005233.pt	140
complex_005234.pt	140
complex_005235.pt	140
complex_005236.pt	140
complex_005237.pt	141
complex_005238.pt	78
complex_005239.pt	91
complex_005240.pt	37
complex_005241.pt	11
complex_005242.pt	11
complex_005243.pt	11
complex_005244.pt	11
complex_005245.pt	118
complex_005246.pt	89
complex_005247.pt	17
complex_005248.pt	118
complex_005249.pt	89
complex_005250.pt	118
complex_005251.pt	9
complex_005252.pt	127
complex_005253.pt	127
complex_005254.pt	9
complex_005255.pt	125
complex_005256.pt	125
complex_005257.pt	125
complex_005258.pt	160
complex_005259.pt	160
complex_005260.pt	160
complex_005261.pt	160
complex_005262.pt	125
complex_005263.pt	98
complex_005264.pt	30
complex_005265.pt	149
complex_005266.pt	149
complex_005267.pt	149
complex_005268.pt	149
complex_005269.pt	2
complex_005270.pt	128
complex_005271.pt	128
complex_005272.pt	151
complex_005273.pt	81
complex_005274.pt	154
complex_005275.pt	64
complex_005276.pt	157
complex_005277.pt	69
complex_005278.pt	99
complex_005279.pt	99
complex_005280.pt	69
complex_005281.pt	6
complex_005282.pt	60
complex_005283.pt	12
complex_005284.pt	112
complex_005285.pt	2
complex_005286.pt	47
complex_005287.pt	2
complex_005288.pt	2
complex_005289.pt	112
complex_005290.pt	30
complex_005291.pt	47
complex_005292.pt	112
complex_005293.pt	47
complex_005294.pt	112
complex_005295.pt	30
complex_005296.pt	2
complex_005297.pt	86
complex_005298.pt	30
complex_005299.pt	47
complex_005300.pt	86
complex_005301.pt	30
complex_005302.pt	86
complex_005303.pt	86
complex_005304.pt	59
complex_005305.pt	59
complex_005306.pt	38
complex_005307.pt	38
complex_005308.pt	38
complex_005309.pt	38
complex_005310.pt	71
complex_005311.pt	61
complex_005312.pt	5
complex_005313.pt	102
complex_005314.pt	96
complex_005315.pt	93
complex_005316.pt	47
complex_005317.pt	71
complex_005318.pt	71
complex_005319.pt	71
complex_005320.pt	135
complex_005321.pt	135
complex_005322.pt	135
complex_005323.pt	135
complex_005324.pt	147
complex_005325.pt	127
complex_005326.pt	127
complex_005327.pt	147
complex_005328.pt	47
complex_005329.pt	128
complex_005330.pt	18
complex_005331.pt	64
complex_005332.pt	140
complex_005333.pt	158
complex_005334.pt	158
complex_005335.pt	140
complex_005336.pt	87
complex_005337.pt	128
complex_005338.pt	162
complex_005339.pt	118
complex_005340.pt	128
complex_005341.pt	161
complex_005342.pt	78
complex_005343.pt	89
complex_005344.pt	78
complex_005345.pt	89
complex_005346.pt	127
complex_005347.pt	127
complex_005348.pt	26
complex_005349.pt	26
complex_005350.pt	41
complex_005351.pt	44
complex_005352.pt	44
complex_005353.pt	6
complex_005354.pt	90
complex_005355.pt	96
complex_005356.pt	54
complex_005357.pt	127
complex_005358.pt	127
complex_005359.pt	9
complex_005360.pt	54
complex_005361.pt	9
complex_005362.pt	96
complex_005363.pt	131
complex_005364.pt	55
complex_005365.pt	131
complex_005366.pt	131
complex_005367.pt	55
complex_005368.pt	55
complex_005369.pt	131
complex_005370.pt	55
complex_005371.pt	122
complex_005372.pt	122
complex_005373.pt	151
complex_005374.pt	18
complex_005375.pt	151
complex_005376.pt	18
complex_005377.pt	19
complex_005378.pt	135
complex_005379.pt	100
complex_005380.pt	31
complex_005381.pt	46
complex_005382.pt	159
complex_005383.pt	46
complex_005384.pt	46
complex_005385.pt	159
complex_005386.pt	46
complex_005387.pt	159
complex_005388.pt	159
complex_005389.pt	158
complex_005390.pt	104
complex_005391.pt	104
complex_005392.pt	158
complex_005393.pt	71
complex_005394.pt	90
complex_005395.pt	39
complex_005396.pt	144
complex_005397.pt	10
complex_005398.pt	42
complex_005399.pt	10
complex_005400.pt	62
complex_005401.pt	64
complex_005402.pt	4
complex_005403.pt	138
complex_005404.pt	105
complex_005405.pt	147
complex_005406.pt	127
complex_005407.pt	114
complex_005408.pt	127
complex_005409.pt	118
complex_005410.pt	13
complex_005411.pt	29
complex_005412.pt	82
complex_005413.pt	29
complex_005414.pt	29
complex_005415.pt	18
complex_005416.pt	64
complex_005417.pt	9
complex_005418.pt	9
complex_005419.pt	23
complex_005420.pt	23
complex_005421.pt	23
complex_005422.pt	23
complex_005423.pt	23
complex_005424.pt	46
complex_005425.pt	46
complex_005426.pt	23
complex_005427.pt	46
complex_005428.pt	46
complex_005429.pt	64
complex_005430.pt	89
complex_005431.pt	17
complex_005432.pt	17
complex_005433.pt	17
complex_005434.pt	78
complex_005435.pt	92
complex_005436.pt	64
complex_005437.pt	64
complex_005438.pt	81
complex_005439.pt	138
complex_005440.pt	100
complex_005441.pt	100
complex_005442.pt	63
complex_005443.pt	63
complex_005444.pt	129
complex_005445.pt	76
complex_005446.pt	136
complex_005447.pt	132
complex_005448.pt	69
complex_005449.pt	17
complex_005450.pt	132
complex_005451.pt	133
complex_005452.pt	6
complex_005453.pt	4
complex_005454.pt	13
complex_005455.pt	93
complex_005456.pt	93
complex_005457.pt	9
complex_005458.pt	9
complex_005459.pt	15
complex_005460.pt	15
complex_005461.pt	93
complex_005462.pt	93
complex_005463.pt	86
complex_005464.pt	20
complex_005465.pt	86
complex_005466.pt	135
complex_005467.pt	132
complex_005468.pt	154
complex_005469.pt	154
complex_005470.pt	132
complex_005471.pt	162
complex_005472.pt	109
complex_005473.pt	100
complex_005474.pt	100
complex_005475.pt	58
complex_005476.pt	137
complex_005477.pt	55
complex_005478.pt	139
complex_005479.pt	14
complex_005480.pt	12
complex_005481.pt	50
complex_005482.pt	12
complex_005483.pt	12
complex_005484.pt	12
complex_005485.pt	78
complex_005486.pt	78
complex_005487.pt	78
complex_005488.pt	91
complex_005489.pt	66
complex_005490.pt	41
complex_005491.pt	89
complex_005492.pt	13
complex_005493.pt	13
complex_005494.pt	2
complex_005495.pt	123
complex_005496.pt	63
complex_005497.pt	63
complex_005498.pt	68
complex_005499.pt	63
complex_005500.pt	49
complex_005501.pt	42
complex_005502.pt	42
complex_005503.pt	81
complex_005504.pt	89
complex_005505.pt	122
complex_005506.pt	58
complex_005507.pt	51
complex_005508.pt	112
complex_005509.pt	159
complex_005510.pt	108
complex_005511.pt	111
complex_005512.pt	63
complex_005513.pt	63
complex_005514.pt	63
complex_005515.pt	63
complex_005516.pt	155
complex_005517.pt	155
complex_005518.pt	93
complex_005519.pt	93
complex_005520.pt	5
complex_005521.pt	115
complex_005522.pt	93
complex_005523.pt	5
complex_005524.pt	93
complex_005525.pt	5
complex_005526.pt	93
complex_005527.pt	5
complex_005528.pt	160
complex_005529.pt	149
complex_005530.pt	64
complex_005531.pt	64
complex_005532.pt	59
complex_005533.pt	59
complex_005534.pt	59
complex_005535.pt	59
complex_005536.pt	59
complex_005537.pt	133
complex_005538.pt	16
complex_005539.pt	72
complex_005540.pt	133
complex_005541.pt	141
complex_005542.pt	56
complex_005543.pt	69
complex_005544.pt	91
complex_005545.pt	8
complex_005546.pt	4
complex_005547.pt	112
complex_005548.pt	27
complex_005549.pt	112
complex_005550.pt	146
complex_005551.pt	149
complex_005552.pt	7
complex_005553.pt	75
complex_005554.pt	58
complex_005555.pt	122
complex_005556.pt	98
complex_005557.pt	80
complex_005558.pt	53
complex_005559.pt	33
complex_005560.pt	75
complex_005561.pt	1
complex_005562.pt	51
complex_005563.pt	112
complex_005564.pt	76
complex_005565.pt	136
complex_005566.pt	137
complex_005567.pt	51
complex_005568.pt	83
complex_005569.pt	160
complex_005570.pt	22
complex_005571.pt	160
complex_005572.pt	22
complex_005573.pt	160
complex_005574.pt	135
complex_005575.pt	106
complex_005576.pt	105
complex_005577.pt	64
complex_005578.pt	105
complex_005579.pt	138
complex_005580.pt	29
complex_005581.pt	99
complex_005582.pt	150
complex_005583.pt	123
complex_005584.pt	13
complex_005585.pt	127
complex_005586.pt	83
complex_005587.pt	104
complex_005588.pt	96
complex_005589.pt	96
complex_005590.pt	76
complex_005591.pt	5
complex_005592.pt	141
complex_005593.pt	76
complex_005594.pt	141
complex_005595.pt	44
complex_005596.pt	38
complex_005597.pt	90
complex_005598.pt	90
complex_005599.pt	90
complex_005600.pt	40
complex_005601.pt	89
complex_005602.pt	13
complex_005603.pt	2
complex_005604.pt	91
complex_005605.pt	4
complex_005606.pt	64
complex_005607.pt	4
complex_005608.pt	64
complex_005609.pt	146
complex_005610.pt	78
complex_005611.pt	78
complex_005612.pt	78
complex_005613.pt	146
complex_005614.pt	8
complex_005615.pt	75
complex_005616.pt	146
complex_005617.pt	78
complex_005618.pt	75
complex_005619.pt	124
complex_005620.pt	33
complex_005621.pt	122
complex_005622.pt	43
complex_005623.pt	81
complex_005624.pt	58
complex_005625.pt	43
complex_005626.pt	89
complex_005627.pt	58
complex_005628.pt	58
complex_005629.pt	153
complex_005630.pt	153
complex_005631.pt	101
complex_005632.pt	137
complex_005633.pt	11
complex_005634.pt	11
complex_005635.pt	35
complex_005636.pt	11
complex_005637.pt	11
complex_005638.pt	35
complex_005639.pt	35
complex_005640.pt	11
complex_005641.pt	35
complex_005642.pt	35
complex_005643.pt	136
complex_005644.pt	53
complex_005645.pt	134
complex_005646.pt	112
complex_005647.pt	76
complex_005648.pt	111
complex_005649.pt	24
complex_005650.pt	24
complex_005651.pt	24
complex_005652.pt	95
complex_005653.pt	95
complex_005654.pt	136
complex_005655.pt	95
complex_005656.pt	123
complex_005657.pt	21
complex_005658.pt	66
complex_005659.pt	160
complex_005660.pt	92
complex_005661.pt	92
complex_005662.pt	92
complex_005663.pt	92
complex_005664.pt	92
complex_005665.pt	51
complex_005666.pt	92
complex_005667.pt	51
complex_005668.pt	92
complex_005669.pt	92
complex_005670.pt	51
complex_005671.pt	92
complex_005672.pt	51
complex_005673.pt	92
complex_005674.pt	51
complex_005675.pt	134
complex_005676.pt	47
complex_005677.pt	0
complex_005678.pt	45
complex_005679.pt	59
complex_005680.pt	77
complex_005681.pt	54
complex_005682.pt	159
complex_005683.pt	23
complex_005684.pt	54
complex_005685.pt	23
complex_005686.pt	84
complex_005687.pt	128
complex_005688.pt	44
complex_005689.pt	64
complex_005690.pt	43
complex_005691.pt	109
complex_005692.pt	109
complex_005693.pt	69
complex_005694.pt	64
complex_005695.pt	109
complex_005696.pt	64
complex_005697.pt	64
complex_005698.pt	43
complex_005699.pt	109
complex_005700.pt	109
complex_005701.pt	53
complex_005702.pt	45
complex_005703.pt	8
complex_005704.pt	69
complex_005705.pt	8
complex_005706.pt	8
complex_005707.pt	43
complex_005708.pt	69
complex_005709.pt	135
complex_005710.pt	158
complex_005711.pt	50
complex_005712.pt	50
complex_005713.pt	118
complex_005714.pt	13
complex_005715.pt	13
complex_005716.pt	146
complex_005717.pt	132
complex_005718.pt	28
complex_005719.pt	133
complex_005720.pt	65
complex_005721.pt	74
complex_005722.pt	32
complex_005723.pt	141
complex_005724.pt	5
complex_005725.pt	133
complex_005726.pt	72
complex_005727.pt	53
complex_005728.pt	124
complex_005729.pt	29
complex_005730.pt	29
complex_005731.pt	100
complex_005732.pt	69
complex_005733.pt	109
complex_005734.pt	69
complex_005735.pt	75
complex_005736.pt	69
complex_005737.pt	109
complex_005738.pt	109
complex_005739.pt	75
complex_005740.pt	69
complex_005741.pt	109
complex_005742.pt	75
complex_005743.pt	75
complex_005744.pt	109
complex_005745.pt	46
complex_005746.pt	46
complex_005747.pt	9
complex_005748.pt	9
complex_005749.pt	9
complex_005750.pt	9
complex_005751.pt	9
complex_005752.pt	62
complex_005753.pt	35
complex_005754.pt	75
complex_005755.pt	134
complex_005756.pt	45
complex_005757.pt	134
complex_005758.pt	134
complex_005759.pt	23
complex_005760.pt	115
complex_005761.pt	87
complex_005762.pt	87
complex_005763.pt	87
complex_005764.pt	99
complex_005765.pt	111
complex_005766.pt	22
complex_005767.pt	32
complex_005768.pt	59
complex_005769.pt	146
complex_005770.pt	25
complex_005771.pt	0
complex_005772.pt	70
complex_005773.pt	151
complex_005774.pt	19
complex_005775.pt	53
complex_005776.pt	161
complex_005777.pt	2
complex_005778.pt	161
complex_005779.pt	161
complex_005780.pt	161
complex_005781.pt	109
complex_005782.pt	26
complex_005783.pt	58
complex_005784.pt	138
complex_005785.pt	89
complex_005786.pt	98
complex_005787.pt	112
complex_005788.pt	5
complex_005789.pt	5
complex_005790.pt	63
complex_005791.pt	2
complex_005792.pt	2
complex_005793.pt	53
complex_005794.pt	53
complex_005795.pt	61
complex_005796.pt	112
complex_005797.pt	53
complex_005798.pt	146
complex_005799.pt	155
complex_005800.pt	159
complex_005801.pt	68
complex_005802.pt	131
complex_005803.pt	77
complex_005804.pt	131
complex_005805.pt	8
complex_005806.pt	146
complex_005807.pt	8
complex_005808.pt	96
complex_005809.pt	88
complex_005810.pt	88
complex_005811.pt	90
complex_005812.pt	143
complex_005813.pt	102
complex_005814.pt	29
complex_005815.pt	29
complex_005816.pt	32
complex_005817.pt	149
complex_005818.pt	149
complex_005819.pt	44
complex_005820.pt	65
complex_005821.pt	79
complex_005822.pt	0
complex_005823.pt	148
complex_005824.pt	28
complex_005825.pt	65
complex_005826.pt	60
complex_005827.pt	96
complex_005828.pt	113
complex_005829.pt	65
complex_005830.pt	65
complex_005831.pt	26
complex_005832.pt	65
complex_005833.pt	110
complex_005834.pt	65
complex_005835.pt	137
complex_005836.pt	65
complex_005837.pt	60
complex_005838.pt	69
complex_005839.pt	1
complex_005840.pt	162
complex_005841.pt	118
complex_005842.pt	32
complex_005843.pt	6
complex_005844.pt	59
complex_005845.pt	116
complex_005846.pt	59
complex_005847.pt	129
complex_005848.pt	126
complex_005849.pt	87
complex_005850.pt	26
complex_005851.pt	32
complex_005852.pt	61
complex_005853.pt	87
complex_005854.pt	68
complex_005855.pt	69
complex_005856.pt	21
complex_005857.pt	63
complex_005858.pt	98
complex_005859.pt	112
complex_005860.pt	4
complex_005861.pt	123
complex_005862.pt	123
complex_005863.pt	4
complex_005864.pt	22
complex_005865.pt	156
complex_005866.pt	112
complex_005867.pt	97
complex_005868.pt	18
complex_005869.pt	69
complex_005870.pt	134
complex_005871.pt	80
complex_005872.pt	87
complex_005873.pt	63
complex_005874.pt	63
complex_005875.pt	63
complex_005876.pt	63
complex_005877.pt	19
complex_005878.pt	23
complex_005879.pt	132
complex_005880.pt	131
complex_005881.pt	11
complex_005882.pt	11
complex_005883.pt	11
complex_005884.pt	11
complex_005885.pt	11
complex_005886.pt	84
complex_005887.pt	138
complex_005888.pt	118
complex_005889.pt	27
complex_005890.pt	4
complex_005891.pt	161
complex_005892.pt	29
complex_005893.pt	160
complex_005894.pt	160
complex_005895.pt	80
complex_005896.pt	160
complex_005897.pt	160
complex_005898.pt	99
complex_005899.pt	40
complex_005900.pt	160
complex_005901.pt	160
complex_005902.pt	160
complex_005903.pt	160
complex_005904.pt	160
complex_005905.pt	120
complex_005906.pt	120
complex_005907.pt	66
complex_005908.pt	120
complex_005909.pt	53
complex_005910.pt	63
complex_005911.pt	63
complex_005912.pt	63
complex_005913.pt	63
complex_005914.pt	63
complex_005915.pt	68
complex_005916.pt	123
complex_005917.pt	123
complex_005918.pt	123
complex_005919.pt	51
complex_005920.pt	81
complex_005921.pt	13
complex_005922.pt	64
complex_005923.pt	31
complex_005924.pt	31
complex_005925.pt	46
complex_005926.pt	25
complex_005927.pt	106
complex_005928.pt	91
complex_005929.pt	64
complex_005930.pt	123
complex_005931.pt	64
complex_005932.pt	29
complex_005933.pt	33
complex_005934.pt	137
complex_005935.pt	1
complex_005936.pt	142
complex_005937.pt	142
complex_005938.pt	142
complex_005939.pt	142
complex_005940.pt	142
complex_005941.pt	63
complex_005942.pt	51
complex_005943.pt	51
complex_005944.pt	63
complex_005945.pt	51
complex_005946.pt	63
complex_005947.pt	63
complex_005948.pt	51
complex_005949.pt	51
complex_005950.pt	63
complex_005951.pt	85
complex_005952.pt	106
complex_005953.pt	88
complex_005954.pt	39
complex_005955.pt	39
complex_005956.pt	70
complex_005957.pt	157
complex_005958.pt	91
complex_005959.pt	155
complex_005960.pt	136
complex_005961.pt	91
complex_005962.pt	46
complex_005963.pt	93
complex_005964.pt	115
complex_005965.pt	2
complex_005966.pt	50
complex_005967.pt	109
complex_005968.pt	118
complex_005969.pt	118
complex_005970.pt	13
complex_005971.pt	118
complex_005972.pt	13
complex_005973.pt	40
complex_005974.pt	118
complex_005975.pt	118
complex_005976.pt	69
complex_005977.pt	112
complex_005978.pt	11
complex_005979.pt	22
complex_005980.pt	108
complex_005981.pt	22
complex_005982.pt	137
complex_005983.pt	72
complex_005984.pt	22
complex_005985.pt	122
complex_005986.pt	160
complex_005987.pt	78
complex_005988.pt	59
complex_005989.pt	78
complex_005990.pt	65
complex_005991.pt	115
complex_005992.pt	71
complex_005993.pt	71
complex_005994.pt	71
complex_005995.pt	13
complex_005996.pt	33
complex_005997.pt	33
complex_005998.pt	89
complex_005999.pt	80
complex_006000.pt	125
complex_006001.pt	131
complex_006002.pt	64
complex_006003.pt	89
complex_006004.pt	29
complex_006005.pt	56
complex_006006.pt	34
complex_006007.pt	117
complex_006008.pt	93
complex_006009.pt	117
complex_006010.pt	117
complex_006011.pt	93
complex_006012.pt	86
complex_006013.pt	140
complex_006014.pt	148
complex_006015.pt	76
complex_006016.pt	140
complex_006017.pt	140
complex_006018.pt	53
complex_006019.pt	140
