file_name	cluster_id
complex_003653.pt	72
complex_003654.pt	28
complex_003655.pt	46
complex_003656.pt	36
complex_003657.pt	49
complex_003658.pt	52
complex_003659.pt	28
complex_003660.pt	41
complex_003661.pt	50
complex_003662.pt	50
complex_003663.pt	83
complex_003664.pt	87
complex_003665.pt	49
complex_003666.pt	15
complex_003667.pt	28
complex_003668.pt	80
complex_003669.pt	53
complex_003670.pt	5
complex_003671.pt	87
complex_003672.pt	30
complex_003673.pt	2
complex_003674.pt	50
complex_003675.pt	26
complex_003676.pt	27
complex_003677.pt	58
complex_003678.pt	85
complex_003679.pt	1
complex_003680.pt	1
complex_003681.pt	11
complex_003682.pt	17
complex_003683.pt	61
complex_003684.pt	59
complex_003685.pt	62
complex_003686.pt	10
complex_003687.pt	71
complex_003688.pt	81
complex_003689.pt	77
complex_003690.pt	39
complex_003691.pt	18
complex_003692.pt	61
complex_003693.pt	11
complex_003694.pt	82
complex_003695.pt	53
complex_003696.pt	20
complex_003697.pt	63
complex_003698.pt	56
complex_003699.pt	1
complex_003700.pt	92
complex_003701.pt	91
complex_003702.pt	15
complex_003703.pt	15
complex_003704.pt	38
complex_003705.pt	37
complex_003706.pt	56
complex_003707.pt	61
complex_003708.pt	81
complex_003709.pt	66
complex_003710.pt	92
complex_003711.pt	1
complex_003712.pt	49
complex_003713.pt	92
complex_003714.pt	0
complex_003715.pt	67
complex_003716.pt	84
complex_003717.pt	27
complex_003718.pt	22
complex_003719.pt	55
complex_003720.pt	40
complex_003721.pt	78
complex_003722.pt	85
complex_003723.pt	6
complex_003724.pt	5
complex_003725.pt	56
complex_003726.pt	17
complex_003727.pt	32
complex_003728.pt	33
complex_003729.pt	5
complex_003730.pt	25
complex_003731.pt	56
complex_003732.pt	74
complex_003733.pt	88
complex_003734.pt	89
complex_003735.pt	29
complex_003736.pt	27
complex_003737.pt	80
complex_003738.pt	92
complex_003739.pt	92
complex_003740.pt	59
complex_003741.pt	58
complex_003742.pt	1
complex_003743.pt	38
complex_003744.pt	43
complex_003745.pt	76
complex_003746.pt	56
complex_003747.pt	13
complex_003748.pt	26
complex_003749.pt	63
complex_003750.pt	5
complex_003751.pt	73
complex_003752.pt	37
complex_003753.pt	57
complex_003754.pt	81
complex_003755.pt	91
complex_003756.pt	47
complex_003757.pt	90
complex_003758.pt	0
complex_003759.pt	28
complex_003760.pt	83
complex_003761.pt	29
complex_003762.pt	1
complex_003763.pt	78
complex_003764.pt	67
complex_003765.pt	81
complex_003766.pt	72
complex_003767.pt	7
complex_003768.pt	84
complex_003769.pt	3
complex_003770.pt	13
complex_003771.pt	26
complex_003772.pt	28
complex_003773.pt	37
complex_003774.pt	66
complex_003775.pt	48
complex_003776.pt	6
complex_003777.pt	36
complex_003778.pt	14
complex_003779.pt	68
complex_003780.pt	21
complex_003781.pt	5
complex_003782.pt	86
complex_003783.pt	58
complex_003784.pt	68
complex_003785.pt	16
complex_003786.pt	73
complex_003787.pt	59
complex_003788.pt	85
complex_003789.pt	27
complex_003790.pt	84
complex_003791.pt	15
complex_003792.pt	59
complex_003793.pt	48
complex_003794.pt	8
complex_003795.pt	49
complex_003796.pt	44
complex_003797.pt	2
complex_003798.pt	79
complex_003799.pt	75
complex_003800.pt	81
complex_003801.pt	79
complex_003802.pt	56
complex_003803.pt	6
complex_003804.pt	13
complex_003805.pt	26
complex_003806.pt	75
complex_003807.pt	30
complex_003808.pt	6
complex_003809.pt	92
complex_003810.pt	76
complex_003811.pt	39
complex_003812.pt	14
complex_003813.pt	50
complex_003814.pt	91
complex_003815.pt	27
complex_003816.pt	6
complex_003817.pt	13
complex_003818.pt	72
complex_003819.pt	44
complex_003820.pt	77
complex_003821.pt	70
complex_003822.pt	38
complex_003823.pt	10
complex_003824.pt	59
complex_003825.pt	82
complex_003826.pt	81
complex_003827.pt	61
complex_003828.pt	63
complex_003829.pt	83
complex_003830.pt	83
complex_003831.pt	79
complex_003832.pt	36
complex_003833.pt	36
complex_003834.pt	83
complex_003835.pt	50
complex_003836.pt	11
complex_003837.pt	67
complex_003838.pt	15
complex_003839.pt	44
complex_003840.pt	37
complex_003841.pt	92
complex_003842.pt	14
complex_003843.pt	30
complex_003844.pt	26
complex_003845.pt	76
complex_003846.pt	43
complex_003847.pt	44
complex_003848.pt	45
complex_003849.pt	13
complex_003850.pt	28
complex_003851.pt	73
complex_003852.pt	15
complex_003853.pt	44
complex_003854.pt	92
complex_003855.pt	91
complex_003856.pt	63
complex_003857.pt	63
complex_003858.pt	61
complex_003859.pt	66
complex_003860.pt	72
complex_003861.pt	92
complex_003862.pt	13
complex_003863.pt	87
complex_003864.pt	1
complex_003865.pt	60
complex_003866.pt	17
complex_003867.pt	8
complex_003868.pt	30
complex_003869.pt	83
complex_003870.pt	5
complex_003871.pt	11
complex_003872.pt	2
complex_003873.pt	16
complex_003874.pt	40
complex_003875.pt	45
complex_003876.pt	46
complex_003877.pt	85
complex_003878.pt	92
complex_003879.pt	6
complex_003880.pt	22
complex_003881.pt	2
complex_003882.pt	3
complex_003883.pt	11
complex_003884.pt	19
complex_003885.pt	2
complex_003886.pt	53
complex_003887.pt	88
complex_003888.pt	39
complex_003889.pt	92
complex_003890.pt	44
complex_003891.pt	31
complex_003892.pt	85
complex_003893.pt	67
complex_003894.pt	47
complex_003895.pt	26
complex_003896.pt	33
complex_003897.pt	19
complex_003898.pt	27
complex_003899.pt	56
complex_003900.pt	6
complex_003901.pt	67
complex_003902.pt	6
complex_003903.pt	76
complex_003904.pt	8
complex_003905.pt	72
complex_003906.pt	15
complex_003907.pt	50
complex_003908.pt	0
complex_003909.pt	49
complex_003910.pt	56
complex_003911.pt	5
complex_003912.pt	19
complex_003913.pt	41
complex_003914.pt	6
complex_003915.pt	25
complex_003916.pt	65
complex_003917.pt	82
complex_003918.pt	0
complex_003919.pt	39
complex_003920.pt	61
complex_003921.pt	46
complex_003922.pt	81
complex_003923.pt	71
complex_003924.pt	31
complex_003925.pt	91
complex_003926.pt	34
complex_003927.pt	20
complex_003928.pt	20
complex_003929.pt	15
complex_003930.pt	30
complex_003931.pt	11
complex_003932.pt	81
complex_003933.pt	81
complex_003934.pt	2
complex_003935.pt	53
complex_003936.pt	53
complex_003937.pt	2
complex_003938.pt	70
complex_003939.pt	70
complex_003940.pt	70
complex_003941.pt	70
complex_003942.pt	62
complex_003943.pt	62
complex_003944.pt	62
complex_003945.pt	62
complex_003946.pt	22
complex_003947.pt	22
complex_003948.pt	16
complex_003949.pt	50
complex_003950.pt	58
complex_003951.pt	75
complex_003952.pt	53
complex_003953.pt	75
complex_003954.pt	16
complex_003955.pt	16
complex_003956.pt	20
complex_003957.pt	20
complex_003958.pt	3
complex_003959.pt	3
complex_003960.pt	56
complex_003961.pt	56
complex_003962.pt	6
complex_003963.pt	6
complex_003964.pt	78
complex_003965.pt	68
complex_003966.pt	59
complex_003967.pt	59
complex_003968.pt	68
complex_003969.pt	59
complex_003970.pt	59
complex_003971.pt	68
complex_003972.pt	68
complex_003973.pt	50
complex_003974.pt	14
complex_003975.pt	50
complex_003976.pt	14
complex_003977.pt	85
complex_003978.pt	85
complex_003979.pt	32
complex_003980.pt	32
complex_003981.pt	19
complex_003982.pt	92
complex_003983.pt	92
complex_003984.pt	19
complex_003985.pt	62
complex_003986.pt	74
complex_003987.pt	26
complex_003988.pt	32
complex_003989.pt	32
complex_003990.pt	32
complex_003991.pt	32
complex_003992.pt	83
complex_003993.pt	16
complex_003994.pt	16
complex_003995.pt	34
complex_003996.pt	83
complex_003997.pt	25
complex_003998.pt	25
complex_003999.pt	34
complex_004000.pt	50
complex_004001.pt	16
complex_004002.pt	11
complex_004003.pt	16
complex_004004.pt	81
complex_004005.pt	81
complex_004006.pt	16
complex_004007.pt	11
complex_004008.pt	50
complex_004009.pt	81
complex_004010.pt	11
complex_004011.pt	11
complex_004012.pt	81
complex_004013.pt	50
complex_004014.pt	16
complex_004015.pt	50
complex_004016.pt	23
complex_004017.pt	11
complex_004018.pt	11
complex_004019.pt	61
complex_004020.pt	84
complex_004021.pt	15
complex_004022.pt	22
complex_004023.pt	60
complex_004024.pt	65
complex_004025.pt	65
complex_004026.pt	80
complex_004027.pt	80
complex_004028.pt	2
complex_004029.pt	80
complex_004030.pt	76
complex_004031.pt	28
complex_004032.pt	28
complex_004033.pt	28
complex_004034.pt	74
complex_004035.pt	86
complex_004036.pt	8
complex_004037.pt	8
complex_004038.pt	78
complex_004039.pt	58
complex_004040.pt	11
complex_004041.pt	11
complex_004042.pt	39
complex_004043.pt	65
complex_004044.pt	65
complex_004045.pt	39
complex_004046.pt	43
complex_004047.pt	43
complex_004048.pt	43
complex_004049.pt	43
complex_004050.pt	43
complex_004051.pt	43
complex_004052.pt	43
complex_004053.pt	43
complex_004054.pt	43
complex_004055.pt	16
complex_004056.pt	16
complex_004057.pt	6
complex_004058.pt	43
complex_004059.pt	6
complex_004060.pt	61
complex_004061.pt	74
complex_004062.pt	1
complex_004063.pt	35
complex_004064.pt	0
complex_004065.pt	70
complex_004066.pt	72
complex_004067.pt	72
complex_004068.pt	72
complex_004069.pt	58
complex_004070.pt	58
complex_004071.pt	58
complex_004072.pt	58
complex_004073.pt	77
complex_004074.pt	32
complex_004075.pt	41
complex_004076.pt	23
complex_004077.pt	89
complex_004078.pt	77
complex_004079.pt	60
complex_004080.pt	67
complex_004081.pt	44
complex_004082.pt	44
complex_004083.pt	67
complex_004084.pt	17
complex_004085.pt	17
complex_004086.pt	17
complex_004087.pt	17
complex_004088.pt	27
complex_004089.pt	92
complex_004090.pt	63
complex_004091.pt	46
complex_004092.pt	46
complex_004093.pt	72
complex_004094.pt	72
complex_004095.pt	72
complex_004096.pt	72
complex_004097.pt	5
complex_004098.pt	41
complex_004099.pt	41
complex_004100.pt	41
complex_004101.pt	66
complex_004102.pt	66
complex_004103.pt	47
complex_004104.pt	30
complex_004105.pt	92
complex_004106.pt	92
complex_004107.pt	59
complex_004108.pt	59
complex_004109.pt	40
complex_004110.pt	40
complex_004111.pt	18
complex_004112.pt	30
complex_004113.pt	75
complex_004114.pt	65
complex_004115.pt	78
complex_004116.pt	49
complex_004117.pt	78
complex_004118.pt	49
complex_004119.pt	3
complex_004120.pt	11
complex_004121.pt	81
complex_004122.pt	20
complex_004123.pt	35
complex_004124.pt	35
complex_004125.pt	41
complex_004126.pt	41
complex_004127.pt	41
complex_004128.pt	41
complex_004129.pt	72
complex_004130.pt	72
complex_004131.pt	6
complex_004132.pt	6
complex_004133.pt	16
complex_004134.pt	16
complex_004135.pt	16
complex_004136.pt	62
complex_004137.pt	80
complex_004138.pt	81
complex_004139.pt	81
complex_004140.pt	80
complex_004141.pt	39
complex_004142.pt	39
complex_004143.pt	64
complex_004144.pt	41
complex_004145.pt	41
complex_004146.pt	64
complex_004147.pt	71
complex_004148.pt	0
complex_004149.pt	73
complex_004150.pt	73
complex_004151.pt	62
complex_004152.pt	13
complex_004153.pt	13
complex_004154.pt	13
complex_004155.pt	13
complex_004156.pt	19
complex_004157.pt	87
complex_004158.pt	19
complex_004159.pt	61
complex_004160.pt	7
complex_004161.pt	7
complex_004162.pt	7
complex_004163.pt	7
complex_004164.pt	16
complex_004165.pt	50
complex_004166.pt	45
complex_004167.pt	45
complex_004168.pt	45
complex_004169.pt	45
complex_004170.pt	12
complex_004171.pt	12
complex_004172.pt	27
complex_004173.pt	27
complex_004174.pt	86
complex_004175.pt	86
complex_004176.pt	35
complex_004177.pt	35
complex_004178.pt	35
complex_004179.pt	35
complex_004180.pt	6
complex_004181.pt	27
complex_004182.pt	27
complex_004183.pt	27
complex_004184.pt	25
complex_004185.pt	21
complex_004186.pt	57
complex_004187.pt	69
complex_004188.pt	68
complex_004189.pt	68
complex_004190.pt	2
complex_004191.pt	68
complex_004192.pt	2
complex_004193.pt	2
complex_004194.pt	68
complex_004195.pt	2
complex_004196.pt	33
complex_004197.pt	82
complex_004198.pt	83
complex_004199.pt	16
complex_004200.pt	16
complex_004201.pt	14
complex_004202.pt	16
complex_004203.pt	16
complex_004204.pt	14
complex_004205.pt	14
complex_004206.pt	14
complex_004207.pt	14
complex_004208.pt	73
complex_004209.pt	28
complex_004210.pt	4
complex_004211.pt	73
complex_004212.pt	83
complex_004213.pt	43
complex_004214.pt	48
complex_004215.pt	48
complex_004216.pt	56
complex_004217.pt	56
complex_004218.pt	56
complex_004219.pt	56
complex_004220.pt	58
complex_004221.pt	79
complex_004222.pt	79
complex_004223.pt	76
complex_004224.pt	76
complex_004225.pt	58
complex_004226.pt	53
complex_004227.pt	58
complex_004228.pt	53
complex_004229.pt	10
complex_004230.pt	58
complex_004231.pt	53
complex_004232.pt	10
complex_004233.pt	53
complex_004234.pt	58
complex_004235.pt	10
complex_004236.pt	10
complex_004237.pt	10
complex_004238.pt	10
complex_004239.pt	45
complex_004240.pt	45
complex_004241.pt	1
complex_004242.pt	1
complex_004243.pt	11
complex_004244.pt	11
complex_004245.pt	11
complex_004246.pt	11
complex_004247.pt	85
complex_004248.pt	85
complex_004249.pt	85
complex_004250.pt	85
complex_004251.pt	29
complex_004252.pt	29
complex_004253.pt	18
complex_004254.pt	18
complex_004255.pt	18
complex_004256.pt	18
complex_004257.pt	22
complex_004258.pt	18
complex_004259.pt	26
complex_004260.pt	35
complex_004261.pt	35
complex_004262.pt	5
complex_004263.pt	5
complex_004264.pt	5
complex_004265.pt	5
complex_004266.pt	33
complex_004267.pt	33
complex_004268.pt	33
complex_004269.pt	33
complex_004270.pt	89
complex_004271.pt	45
complex_004272.pt	45
complex_004273.pt	89
complex_004274.pt	2
complex_004275.pt	63
complex_004276.pt	38
complex_004277.pt	2
complex_004278.pt	46
complex_004279.pt	46
complex_004280.pt	32
complex_004281.pt	46
complex_004282.pt	5
complex_004283.pt	5
complex_004284.pt	5
complex_004285.pt	48
complex_004286.pt	48
complex_004287.pt	48
complex_004288.pt	48
complex_004289.pt	7
complex_004290.pt	7
complex_004291.pt	7
complex_004292.pt	7
complex_004293.pt	92
complex_004294.pt	2
complex_004295.pt	61
complex_004296.pt	49
complex_004297.pt	27
complex_004298.pt	32
complex_004299.pt	74
complex_004300.pt	38
complex_004301.pt	63
complex_004302.pt	32
complex_004303.pt	38
complex_004304.pt	32
complex_004305.pt	74
complex_004306.pt	21
complex_004307.pt	79
complex_004308.pt	83
complex_004309.pt	90
complex_004310.pt	90
complex_004311.pt	72
complex_004312.pt	73
complex_004313.pt	28
complex_004314.pt	40
complex_004315.pt	45
complex_004316.pt	15
complex_004317.pt	59
complex_004318.pt	59
complex_004319.pt	59
complex_004320.pt	59
complex_004321.pt	30
complex_004322.pt	30
complex_004323.pt	30
complex_004324.pt	30
complex_004325.pt	7
complex_004326.pt	91
complex_004327.pt	92
complex_004328.pt	92
complex_004329.pt	92
complex_004330.pt	92
complex_004331.pt	15
complex_004332.pt	82
complex_004333.pt	43
complex_004334.pt	48
complex_004335.pt	67
complex_004336.pt	80
complex_004337.pt	80
complex_004338.pt	10
complex_004339.pt	10
complex_004340.pt	10
complex_004341.pt	10
complex_004342.pt	1
complex_004343.pt	35
complex_004344.pt	35
complex_004345.pt	39
complex_004346.pt	79
complex_004347.pt	79
complex_004348.pt	20
complex_004349.pt	20
complex_004350.pt	20
complex_004351.pt	20
complex_004352.pt	79
complex_004353.pt	79
complex_004354.pt	10
complex_004355.pt	68
complex_004356.pt	68
complex_004357.pt	10
complex_004358.pt	30
complex_004359.pt	90
complex_004360.pt	3
complex_004361.pt	4
complex_004362.pt	39
complex_004363.pt	18
complex_004364.pt	47
complex_004365.pt	46
complex_004366.pt	35
complex_004367.pt	44
complex_004368.pt	72
complex_004369.pt	44
complex_004370.pt	44
complex_004371.pt	44
complex_004372.pt	72
complex_004373.pt	72
complex_004374.pt	72
complex_004375.pt	36
complex_004376.pt	18
complex_004377.pt	18
complex_004378.pt	45
complex_004379.pt	88
complex_004380.pt	18
complex_004381.pt	18
complex_004382.pt	92
complex_004383.pt	26
complex_004384.pt	71
complex_004385.pt	60
complex_004386.pt	60
complex_004387.pt	75
complex_004388.pt	35
complex_004389.pt	43
complex_004390.pt	25
complex_004391.pt	25
complex_004392.pt	50
complex_004393.pt	50
complex_004394.pt	58
complex_004395.pt	60
complex_004396.pt	60
complex_004397.pt	18
complex_004398.pt	5
complex_004399.pt	5
complex_004400.pt	15
complex_004401.pt	5
complex_004402.pt	15
complex_004403.pt	78
complex_004404.pt	78
complex_004405.pt	5
complex_004406.pt	71
complex_004407.pt	58
complex_004408.pt	3
complex_004409.pt	3
complex_004410.pt	81
complex_004411.pt	81
complex_004412.pt	3
complex_004413.pt	3
complex_004414.pt	50
complex_004415.pt	50
complex_004416.pt	68
complex_004417.pt	68
complex_004418.pt	37
complex_004419.pt	47
complex_004420.pt	47
complex_004421.pt	37
complex_004422.pt	68
complex_004423.pt	47
complex_004424.pt	47
complex_004425.pt	68
complex_004426.pt	37
complex_004427.pt	37
complex_004428.pt	26
complex_004429.pt	61
complex_004430.pt	87
complex_004431.pt	26
complex_004432.pt	26
complex_004433.pt	61
complex_004434.pt	87
complex_004435.pt	26
complex_004436.pt	56
complex_004437.pt	37
complex_004438.pt	20
complex_004439.pt	37
complex_004440.pt	23
complex_004441.pt	23
complex_004442.pt	20
complex_004443.pt	36
complex_004444.pt	36
complex_004445.pt	36
complex_004446.pt	36
complex_004447.pt	46
complex_004448.pt	4
complex_004449.pt	57
complex_004450.pt	79
complex_004451.pt	9
complex_004452.pt	35
complex_004453.pt	76
complex_004454.pt	79
complex_004455.pt	67
complex_004456.pt	76
complex_004457.pt	69
complex_004458.pt	58
complex_004459.pt	58
complex_004460.pt	55
complex_004461.pt	6
complex_004462.pt	16
complex_004463.pt	50
complex_004464.pt	50
complex_004465.pt	16
complex_004466.pt	15
complex_004467.pt	37
complex_004468.pt	15
complex_004469.pt	12
complex_004470.pt	12
complex_004471.pt	35
complex_004472.pt	46
complex_004473.pt	46
complex_004474.pt	35
complex_004475.pt	57
complex_004476.pt	78
complex_004477.pt	57
complex_004478.pt	78
complex_004479.pt	44
complex_004480.pt	44
complex_004481.pt	21
complex_004482.pt	21
complex_004483.pt	11
complex_004484.pt	11
complex_004485.pt	81
complex_004486.pt	81
complex_004487.pt	9
complex_004488.pt	87
complex_004489.pt	9
complex_004490.pt	87
complex_004491.pt	84
complex_004492.pt	78
complex_004493.pt	78
complex_004494.pt	72
complex_004495.pt	11
complex_004496.pt	79
complex_004497.pt	79
complex_004498.pt	10
complex_004499.pt	5
complex_004500.pt	5
complex_004501.pt	10
complex_004502.pt	7
complex_004503.pt	7
complex_004504.pt	7
complex_004505.pt	7
complex_004506.pt	13
complex_004507.pt	1
complex_004508.pt	13
complex_004509.pt	42
complex_004510.pt	1
complex_004511.pt	3
complex_004512.pt	3
complex_004513.pt	42
complex_004514.pt	28
complex_004515.pt	25
complex_004516.pt	44
complex_004517.pt	44
complex_004518.pt	44
complex_004519.pt	11
complex_004520.pt	11
complex_004521.pt	11
complex_004522.pt	11
complex_004523.pt	48
complex_004524.pt	48
complex_004525.pt	48
complex_004526.pt	48
complex_004527.pt	30
complex_004528.pt	32
complex_004529.pt	1
complex_004530.pt	13
complex_004531.pt	54
complex_004532.pt	45
complex_004533.pt	37
complex_004534.pt	37
complex_004535.pt	45
complex_004536.pt	45
complex_004537.pt	18
